true_label,pred_label,pred_proba,error_type
0,0,0.8707382651214335,correct
0,0,0.535438030637362,correct
0,0,0.7009277772473547,correct
0,0,0.6821578813648839,correct
0,1,0.9999999991704608,false_positive
0,0,0.8468334147534653,correct
0,0,0.6962234835891318,correct
0,0,0.8533303659018827,correct
0,0,0.8468334147534653,correct
0,0,0.6330092339736023,correct
0,0,0.7641442658540644,correct
0,0,0.8707382651214335,correct
0,0,0.7033259788093077,correct
0,0,0.5334652984090114,correct
0,0,0.7419192966210746,correct
0,0,0.8525841297671835,correct
0,0,0.17616777807750758,correct
0,0,0.8707382651214335,correct
0,0,0.7641442658540644,correct
0,0,0.8468334147534653,correct
0,0,0.8533303659018827,correct
0,0,0.8468334147534653,correct
0,0,0.7641442658540644,correct
0,0,0.8525841297671835,correct
0,0,0.8796544501205215,correct
0,0,0.301073158587996,correct
0,0,0.7009277772473547,correct
0,0,0.8525841297671835,correct
0,0,0.7033259788093077,correct
0,0,0.7641442658540644,correct
0,0,0.7239181869694699,correct
0,0,0.8468334147534653,correct
0,0,0.0,correct
0,0,0.8796544501205215,correct
0,0,0.6330092339736023,correct
0,0,0.8707382651214335,correct
0,0,0.7033259788093077,correct
0,0,0.7898705963538153,correct
0,0,0.8707382651214335,correct
0,0,0.7419192966210746,correct
0,0,0.7239181869694699,correct
0,0,0.535438030637362,correct
0,0,0.7239181869694699,correct
0,0,0.7419192966210746,correct
0,0,0.8525841297671835,correct
0,0,0.8707382651214335,correct
0,0,0.8796544501205215,correct
0,0,0.7641442658540644,correct
0,0,0.535438030637362,correct
0,0,0.535438030637362,correct
0,0,0.535438030637362,correct
0,0,0.8525841297671835,correct
0,0,0.6330092339736023,correct
0,0,0.6330092339736023,correct
0,0,0.5334652984090114,correct
0,0,0.8525841297671835,correct
0,0,0.7033259788093077,correct
0,0,0.6962234835891318,correct
0,0,0.6330092339736023,correct
0,1,0.9999999991704608,false_positive
0,0,0.8533303659018827,correct
0,0,0.535438030637362,correct
0,0,0.7641442658540644,correct
0,0,0.7641442658540644,correct
0,0,0.5334652984090114,correct
0,0,0.6330092339736023,correct
0,0,0.8525841297671835,correct
0,0,0.7419192966210746,correct
0,0,0.8796544501205215,correct
0,0,0.7641442658540644,correct
0,0,0.535438030637362,correct
0,0,0.7641442658540644,correct
0,0,0.535438030637362,correct
0,0,0.7239181869694699,correct
0,0,0.7419192966210746,correct
0,0,0.7641442658540644,correct
0,0,0.687544501153459,correct
0,0,0.8707382651214335,correct
0,0,0.7033259788093077,correct
0,0,0.7419192966210746,correct
0,0,0.7239181869694699,correct
0,0,0.8796544501205215,correct
0,0,0.8533303659018827,correct
0,0,0.535438030637362,correct
0,0,0.7641442658540644,correct
0,0,0.8707382651214335,correct
0,0,0.8468334147534653,correct
0,0,0.7239181869694699,correct
0,0,0.17616777807750758,correct
0,0,0.5334652984090114,correct
0,0,0.535438030637362,correct
0,0,0.8525841297671835,correct
0,0,0.8533303659018827,correct
0,1,0.9547988854805223,false_positive
0,0,0.8533303659018827,correct
0,0,0.535438030637362,correct
0,0,0.7033259788093077,correct
0,0,0.7641442658540644,correct
0,0,0.30952314639386874,correct
0,0,0.8525841297671835,correct
0,0,0.6330092339736023,correct
0,0,0.6330092339736023,correct
0,0,0.6330092339736023,correct
0,0,0.7033259788093077,correct
0,0,0.7239181869694699,correct
