true_label,pred_label,pred_proba,error_type
0,0,0.038884796040951734,correct
0,0,0.03858187897608699,correct
0,0,0.03876123755747574,correct
0,0,0.03876123755747574,correct
0,0,0.03875978529596664,correct
0,0,0.038884796040951734,correct
0,0,0.03875978529596664,correct
0,0,0.03858187897608699,correct
0,0,0.03876123755747574,correct
0,0,0.03881082162394919,correct
0,0,0.03858187897608699,correct
0,0,0.03858187897608699,correct
0,1,0.9938741855778541,false_positive
0,0,0.03875978529596664,correct
0,1,0.9999999999219845,false_positive
0,0,0.03855078359564492,correct
0,0,0.038652542234086575,correct
0,1,0.8568483762398398,false_positive
0,0,0.03881082162394919,correct
0,0,0.03858187897608699,correct
0,0,0.03869603696793027,correct
0,0,0.03869603696793027,correct
0,0,0.03866873280765071,correct
0,0,0.038186628626689714,correct
0,0,0.03823170741962418,correct
0,0,0.03866873280765071,correct
0,0,0.03858187897608699,correct
0,0,0.03875978529596664,correct
0,0,0.03881082162394919,correct
0,0,0.03875978529596664,correct
0,0,0.03873886159870355,correct
0,0,0.038639312684601586,correct
0,0,0.03866873280765071,correct
0,0,0.03823170741962418,correct
0,0,0.03821144833484858,correct
0,0,0.038652542234086575,correct
0,0,0.03823170741962418,correct
0,0,0.03858187897608699,correct
0,0,0.03855078359564492,correct
0,0,0.03881082162394919,correct
0,0,0.03855078359564492,correct
0,0,0.038186628626689714,correct
0,0,0.038639312684601586,correct
0,0,0.03875978529596664,correct
0,0,0.21029263487496969,correct
0,0,0.038884796040951734,correct
0,0,0.038884796040951734,correct
0,0,0.038186628626689714,correct
0,0,0.038186628626689714,correct
0,0,0.03875978529596664,correct
0,0,0.038652542234086575,correct
0,0,0.038186628626689714,correct
0,0,0.03876123755747574,correct
0,0,0.03875978529596664,correct
0,0,0.03875978529596664,correct
0,0,0.03873886159870355,correct
0,0,0.03869603696793027,correct
0,0,0.038186628626689714,correct
0,0,0.03866873280765071,correct
0,0,0.03876123755747574,correct
0,0,0.038186628626689714,correct
0,0,0.03876123755747574,correct
0,0,0.03869603696793027,correct
0,0,0.03881082162394919,correct
0,0,0.038639312684601586,correct
0,0,0.038652542234086575,correct
0,0,0.03855078359564492,correct
0,0,0.038884796040951734,correct
0,0,0.03881082162394919,correct
0,0,0.038884796040951734,correct
0,0,0.038639312684601586,correct
0,0,0.03873886159870355,correct
0,0,0.03825557924792248,correct
0,0,0.03869603696793027,correct
0,0,0.038652542234086575,correct
0,0,0.03875978529596664,correct
0,0,0.12885006089626835,correct
0,0,0.038186628626689714,correct
0,0,0.0387354055931386,correct
0,0,0.03823170741962418,correct
0,0,0.03881082162394919,correct
0,0,0.03855078359564492,correct
0,0,0.03823170741962418,correct
0,0,0.03858187897608699,correct
0,0,0.03875978529596664,correct
0,0,0.03866873280765071,correct
0,0,0.3297382974288053,correct
0,0,0.03875978529596664,correct
0,0,0.03875978529596664,correct
0,0,0.038652542234086575,correct
0,0,0.038186628626689714,correct
0,0,0.0387354055931386,correct
0,0,0.03858187897608699,correct
0,0,0.038186628626689714,correct
0,0,0.03823170741962418,correct
0,0,0.03866873280765071,correct
0,0,0.03823170741962418,correct
0,0,0.038186628626689714,correct
0,0,0.03876123755747574,correct
0,0,0.038186628626689714,correct
0,0,0.03881082162394919,correct
0,0,0.038186628626689714,correct
0,0,0.038884796040951734,correct
0,0,0.03881082162394919,correct
0,0,0.038186628626689714,correct
0,0,0.03823170741962418,correct
0,0,0.0,correct
0,0,0.0387354055931386,correct
0,0,0.03873886159870355,correct
0,0,0.03825557924792248,correct
0,0,0.03875978529596664,correct
0,0,0.03876123755747574,correct
0,0,0.03875978529596664,correct
0,0,0.038884796040951734,correct
0,0,0.03875978529596664,correct
0,0,0.5828705291765499,correct
0,0,0.038652542234086575,correct
0,0,0.03866873280765071,correct
0,0,0.03873886159870355,correct
0,0,0.038186628626689714,correct
0,0,0.038186628626689714,correct
0,0,0.03876123755747574,correct
0,0,0.03869603696793027,correct
1,0,0.038186628626689714,false_negative
0,0,0.03825557924792248,correct
0,0,0.03858187897608699,correct
0,0,0.03823170741962418,correct
0,0,0.03869603696793027,correct
0,0,0.03866873280765071,correct
0,0,0.03881082162394919,correct
0,0,0.03823170741962418,correct
0,0,0.038186628626689714,correct
0,0,0.03881082162394919,correct
0,0,0.038186628626689714,correct
0,0,0.038639312684601586,correct
0,0,0.0387354055931386,correct
0,0,0.03875978529596664,correct
0,0,0.038639312684601586,correct
0,0,0.03823170741962418,correct
0,0,0.038652542234086575,correct
0,0,0.03858187897608699,correct
0,0,0.03876123755747574,correct
0,0,0.03869603696793027,correct
0,0,0.038884796040951734,correct
0,0,0.038186628626689714,correct
0,0,0.038884796040951734,correct
0,0,0.03823170741962418,correct
0,0,0.03866873280765071,correct
0,0,0.03866873280765071,correct
0,0,0.03869603696793027,correct
0,0,0.038652542234086575,correct
0,1,0.9938741855778541,false_positive
0,0,0.038884796040951734,correct
0,0,0.03876123755747574,correct
0,0,0.0387354055931386,correct
0,0,0.03876123755747574,correct
0,0,0.03821144833484858,correct
0,0,0.038652542234086575,correct
0,1,0.8599483040070168,false_positive
0,0,0.03823170741962418,correct
0,0,0.03855078359564492,correct
0,0,0.03858187897608699,correct
0,0,0.038652542234086575,correct
0,0,0.03866873280765071,correct
0,1,0.9999999999219845,false_positive
0,0,0.038652542234086575,correct
0,0,0.03876123755747574,correct
0,0,0.03825557924792248,correct
0,0,0.038652542234086575,correct
0,0,0.038186628626689714,correct
0,0,0.03866873280765071,correct
0,0,0.038652542234086575,correct
0,0,0.0387354055931386,correct
0,0,0.03866873280765071,correct
0,0,0.038639312684601586,correct
0,0,0.03866873280765071,correct
0,0,0.21029263487496969,correct
0,0,0.03875978529596664,correct
0,0,0.12885006089626835,correct
0,0,0.03866873280765071,correct
0,0,0.038186628626689714,correct
0,0,0.03881082162394919,correct
0,0,0.03869603696793027,correct
0,0,0.03855078359564492,correct
0,0,0.03869603696793027,correct
0,0,0.03876123755747574,correct
0,0,0.03858187897608699,correct
0,0,0.038186628626689714,correct
0,0,0.03873886159870355,correct
0,0,0.03875978529596664,correct
0,0,0.21068399452390962,correct
0,0,0.03875978529596664,correct
0,0,0.12885006089626835,correct
0,0,0.03869603696793027,correct
0,0,0.038186628626689714,correct
0,0,0.03869603696793027,correct
0,0,0.03881082162394919,correct
0,1,0.9999999999219845,false_positive
0,0,0.03821144833484858,correct
0,0,0.038186628626689714,correct
0,0,0.03858187897608699,correct
0,0,0.038652542234086575,correct
0,0,0.03855078359564492,correct
0,0,0.0387354055931386,correct
0,0,0.03875978529596664,correct
0,0,0.21029263487496969,correct
0,0,0.03823170741962418,correct
0,0,0.03876123755747574,correct
0,0,0.03881082162394919,correct
0,0,0.038639312684601586,correct
0,0,0.03858187897608699,correct
0,0,0.03858187897608699,correct
0,0,0.03823170741962418,correct
0,0,0.03869603696793027,correct
0,0,0.03881082162394919,correct
0,0,0.03855078359564492,correct
0,0,0.03866873280765071,correct
0,0,0.038652542234086575,correct
0,0,0.038884796040951734,correct
0,0,0.12885006089626835,correct
0,0,0.03881082162394919,correct
0,0,0.03875978529596664,correct
0,0,0.03823170741962418,correct
0,1,0.9938741855778541,false_positive
0,0,0.03876123755747574,correct
0,0,0.03873886159870355,correct
0,0,0.03875978529596664,correct
0,0,0.038652542234086575,correct
0,0,0.038639312684601586,correct
0,0,0.03858187897608699,correct
0,0,0.03869603696793027,correct
0,0,0.03858187897608699,correct
0,1,0.9999999999219845,false_positive
0,0,0.03875978529596664,correct
0,0,0.03855078359564492,correct
0,0,0.03825557924792248,correct
0,0,0.03881082162394919,correct
0,0,0.038186628626689714,correct
0,0,0.0387354055931386,correct
0,0,0.03858187897608699,correct
0,0,0.5828705291765499,correct
0,1,0.8568483762398398,false_positive
0,0,0.03875978529596664,correct
0,0,0.038639312684601586,correct
0,0,0.038652542234086575,correct
0,0,0.038884796040951734,correct
0,0,0.038884796040951734,correct
0,0,0.038186628626689714,correct
0,0,0.03858187897608699,correct
0,0,0.038884796040951734,correct
0,0,0.03821144833484858,correct
0,0,0.038186628626689714,correct
0,0,0.03875978529596664,correct
0,0,0.12885006089626835,correct
0,0,0.03855078359564492,correct
0,0,0.03866873280765071,correct
0,0,0.03876123755747574,correct
0,0,0.03858187897608699,correct
0,0,0.03869603696793027,correct
0,0,0.038884796040951734,correct
0,0,0.0387354055931386,correct
0,0,0.03855078359564492,correct
0,0,0.038186628626689714,correct
0,0,0.038884796040951734,correct
0,0,0.038186628626689714,correct
0,0,0.03825557924792248,correct
0,0,0.038884796040951734,correct
0,0,0.03881082162394919,correct
0,0,0.03869603696793027,correct
0,0,0.03858187897608699,correct
0,0,0.03869603696793027,correct
0,0,0.03873886159870355,correct
0,0,0.03881082162394919,correct
0,0,0.03876123755747574,correct
0,0,0.03875978529596664,correct
0,0,0.03873886159870355,correct
0,0,0.038639312684601586,correct
0,0,0.03869603696793027,correct
0,0,0.03873886159870355,correct
0,0,0.03866873280765071,correct
0,0,0.03876123755747574,correct
0,0,0.21029263487496969,correct
0,0,0.038639312684601586,correct
0,1,0.9999999999219845,false_positive
0,0,0.038884796040951734,correct
0,0,0.03866873280765071,correct
0,0,0.03875978529596664,correct
0,1,0.8568483762398398,false_positive
0,0,0.038639312684601586,correct
0,0,0.038639312684601586,correct
0,0,0.03866873280765071,correct
0,0,0.03875978529596664,correct
0,0,0.038884796040951734,correct
0,0,0.03875978529596664,correct
0,0,0.5828705291765499,correct
0,0,0.03876123755747574,correct
0,0,0.03825557924792248,correct
0,0,0.038639312684601586,correct
0,0,0.0387354055931386,correct
0,0,0.0387354055931386,correct
0,0,0.03823170741962418,correct
0,0,0.03823170741962418,correct
0,0,0.038639312684601586,correct
0,0,0.03855078359564492,correct
0,0,0.03873886159870355,correct
0,0,0.03858187897608699,correct
0,0,0.21068399452390962,correct
0,0,0.03869603696793027,correct
0,0,0.03875978529596664,correct
0,0,0.03875978529596664,correct
0,0,0.038639312684601586,correct
0,0,0.038639312684601586,correct
0,0,0.03855078359564492,correct
0,0,0.038639312684601586,correct
0,0,0.03858187897608699,correct
0,0,0.03858187897608699,correct
0,0,0.038884796040951734,correct
0,0,0.03858187897608699,correct
0,0,0.038639312684601586,correct
0,0,0.03876123755747574,correct
0,0,0.03869603696793027,correct
0,0,0.03875978529596664,correct
0,0,0.03858187897608699,correct
0,0,0.038884796040951734,correct
0,0,0.038884796040951734,correct
0,0,0.03858187897608699,correct
0,0,0.03866873280765071,correct
0,0,0.03823170741962418,correct
0,0,0.038884796040951734,correct
0,0,0.038639312684601586,correct
0,0,0.03869603696793027,correct
0,0,0.03858187897608699,correct
0,0,0.03869603696793027,correct
0,0,0.038186628626689714,correct
0,0,0.5828705291765499,correct
0,0,0.03858187897608699,correct
0,0,0.03866873280765071,correct
0,0,0.038884796040951734,correct
0,0,0.03875978529596664,correct
0,0,0.03855078359564492,correct
0,1,0.9999999999219845,false_positive
0,0,0.03876123755747574,correct
0,0,0.03858187897608699,correct
1,0,0.038652542234086575,false_negative
0,0,0.03876123755747574,correct
0,0,0.12862299595204113,correct
0,0,0.03866873280765071,correct
0,0,0.038652542234086575,correct
0,0,0.03875978529596664,correct
0,0,0.03875978529596664,correct
0,0,0.03875978529596664,correct
0,0,0.038652542234086575,correct
0,0,0.038884796040951734,correct
0,0,0.03869603696793027,correct
0,0,0.03858187897608699,correct
0,0,0.038652542234086575,correct
0,0,0.03869603696793027,correct
0,0,0.03869603696793027,correct
0,1,0.9938741855778541,false_positive
0,0,0.03855078359564492,correct
0,0,0.038884796040951734,correct
0,0,0.03881082162394919,correct
0,0,0.038186628626689714,correct
0,0,0.03858187897608699,correct
0,0,0.03873886159870355,correct
0,1,0.5931940070395475,false_positive
0,0,0.03869603696793027,correct
0,0,0.03823170741962418,correct
0,0,0.038884796040951734,correct
0,0,0.03823170741962418,correct
0,0,0.03869603696793027,correct
0,0,0.038652542234086575,correct
0,0,0.038884796040951734,correct
0,0,0.03876123755747574,correct
0,0,0.03855078359564492,correct
0,0,0.03876123755747574,correct
0,0,0.12885006089626835,correct
0,0,0.21029263487496969,correct
0,0,0.03875978529596664,correct
0,0,0.03866873280765071,correct
0,0,0.03875978529596664,correct
0,0,0.03866873280765071,correct
0,0,0.03823170741962418,correct
0,0,0.03855078359564492,correct
0,0,0.03875978529596664,correct
0,0,0.3113179353036943,correct
0,0,0.038186628626689714,correct
0,0,0.038652542234086575,correct
0,0,0.03876123755747574,correct
0,0,0.038186628626689714,correct
0,0,0.03875978529596664,correct
0,0,0.03881082162394919,correct
0,0,0.03825557924792248,correct
0,1,0.9938741855778541,false_positive
0,0,0.03881082162394919,correct
0,0,0.03823170741962418,correct
0,0,0.038639312684601586,correct
0,0,0.21029263487496969,correct
0,0,0.03876123755747574,correct
0,0,0.03866873280765071,correct
0,0,0.038639312684601586,correct
0,0,0.03881082162394919,correct
0,0,0.038186628626689714,correct
0,0,0.21068399452390962,correct
0,0,0.03875978529596664,correct
0,0,0.03866873280765071,correct
0,0,0.03858187897608699,correct
0,0,0.03881082162394919,correct
0,0,0.03858187897608699,correct
0,0,0.03876123755747574,correct
0,0,0.03869603696793027,correct
0,0,0.03875978529596664,correct
0,0,0.038639312684601586,correct
0,1,0.9999999999219845,false_positive
0,0,0.03876123755747574,correct
0,0,0.038652542234086575,correct
0,0,0.038884796040951734,correct
0,0,0.03823170741962418,correct
0,0,0.03823170741962418,correct
0,0,0.03858187897608699,correct
0,0,0.03855078359564492,correct
0,0,0.03881082162394919,correct
0,0,0.038186628626689714,correct
0,0,0.038884796040951734,correct
0,0,0.03873886159870355,correct
0,0,0.03858187897608699,correct
0,0,0.03876123755747574,correct
0,0,0.03876123755747574,correct
0,0,0.038639312684601586,correct
0,0,0.038639312684601586,correct
0,0,0.03866873280765071,correct
0,0,0.03858187897608699,correct
0,0,0.03869603696793027,correct
0,0,0.03876123755747574,correct
0,0,0.03855078359564492,correct
0,1,0.8568483762398398,false_positive
0,1,0.9999999999219845,false_positive
0,0,0.03881082162394919,correct
0,0,0.21068399452390962,correct
0,0,0.03875978529596664,correct
0,0,0.03881082162394919,correct
0,0,0.03858187897608699,correct
0,0,0.03823170741962418,correct
0,0,0.03869603696793027,correct
0,0,0.03866873280765071,correct
0,0,0.03821144833484858,correct
0,0,0.038639312684601586,correct
0,0,0.038652542234086575,correct
0,0,0.0387354055931386,correct
0,0,0.03869603696793027,correct
0,0,0.03823170741962418,correct
0,0,0.03881082162394919,correct
0,0,0.03875978529596664,correct
0,0,0.03881082162394919,correct
0,0,0.03823170741962418,correct
0,0,0.038652542234086575,correct
0,0,0.038884796040951734,correct
0,0,0.5828705291765499,correct
0,0,0.03855078359564492,correct
0,0,0.038652542234086575,correct
0,0,0.03866873280765071,correct
0,0,0.03823170741962418,correct
0,0,0.038186628626689714,correct
0,0,0.03881082162394919,correct
0,0,0.03873886159870355,correct
0,0,0.038884796040951734,correct
0,0,0.03858187897608699,correct
0,0,0.03869603696793027,correct
0,0,0.03866873280765071,correct
0,0,0.21029263487496969,correct
0,0,0.03869603696793027,correct
0,0,0.038639312684601586,correct
0,0,0.038186628626689714,correct
0,0,0.03876123755747574,correct
0,0,0.038186628626689714,correct
0,0,0.038639312684601586,correct
0,0,0.038652542234086575,correct
0,0,0.03869603696793027,correct
0,0,0.038884796040951734,correct
0,0,0.03823170741962418,correct
0,0,0.03876123755747574,correct
0,0,0.03876123755747574,correct
0,0,0.03876123755747574,correct
0,0,0.038652542234086575,correct
0,0,0.03858187897608699,correct
0,0,0.03858187897608699,correct
0,0,0.03821144833484858,correct
0,0,0.038652542234086575,correct
0,0,0.03866873280765071,correct
0,0,0.21068399452390962,correct
0,0,0.03858187897608699,correct
0,1,0.9999999999219845,false_positive
0,0,0.03875978529596664,correct
0,0,0.03876123755747574,correct
0,0,0.03823170741962418,correct
0,0,0.03823170741962418,correct
0,0,0.03821144833484858,correct
0,0,0.03858187897608699,correct
0,0,0.038652542234086575,correct
0,0,0.038639312684601586,correct
0,0,0.038884796040951734,correct
0,0,0.03823170741962418,correct
0,0,0.03876123755747574,correct
0,0,0.03823170741962418,correct
0,0,0.03876123755747574,correct
0,0,0.038186628626689714,correct
0,0,0.038639312684601586,correct
0,0,0.03823170741962418,correct
0,0,0.12885006089626835,correct
0,0,0.03869603696793027,correct
0,0,0.03866873280765071,correct
0,0,0.038639312684601586,correct
0,0,0.038186628626689714,correct
0,0,0.038884796040951734,correct
0,0,0.03875978529596664,correct
0,0,0.03876123755747574,correct
0,0,0.03823170741962418,correct
0,0,0.03869603696793027,correct
0,0,0.03881082162394919,correct
0,0,0.038186628626689714,correct
0,0,0.0387354055931386,correct
0,0,0.03821144833484858,correct
0,0,0.03876123755747574,correct
0,0,0.038652542234086575,correct
0,0,0.03875978529596664,correct
0,1,0.9938741855778541,false_positive
0,0,0.03875978529596664,correct
0,0,0.03876123755747574,correct
0,0,0.03866873280765071,correct
0,0,0.03823170741962418,correct
0,1,0.5931940070395475,false_positive
0,0,0.038652542234086575,correct
0,0,0.03858187897608699,correct
0,0,0.03858187897608699,correct
0,0,0.03858187897608699,correct
0,0,0.03866873280765071,correct
0,0,0.038186628626689714,correct
