true_label,pred_label,pred_proba,error_type
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999286386304579,correct
1,1,0.99999846446499,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
0,0,7.604489667180798e-10,correct
1,1,0.999992408699583,correct
1,1,0.9999286386304579,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999223944441665,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
0,0,3.5133266755021495e-14,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.9999223944441665,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999286386304579,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999286386304579,correct
1,1,0.99999846446499,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,0.9999187223734336,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.999992408699583,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,0.99999846446499,correct
0,0,6.332424588451647e-13,correct
1,1,0.8685438800910483,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9931397471546062,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
0,0,2.6982467470418123e-14,correct
1,1,0.999992408699583,correct
1,1,0.999992408699583,correct
1,1,0.999992408699583,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999688154626946,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.999992408699583,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
0,0,9.792984326302936e-07,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
0,0,4.22300696613282e-07,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.9999999957056676,correct
1,1,0.9999187223734336,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999223944441665,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,0.9999223944441665,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
0,0,6.410522032717907e-13,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
0,0,4.8611343741821444e-14,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999223944441665,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
0,0,7.604489667180798e-10,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
0,0,1.4375218602136098e-13,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
0,0,4.8611343741821444e-14,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
0,0,2.6136314377918397e-06,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
0,0,2.9849776444339604e-07,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
0,0,7.604489667180798e-10,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
0,0,7.292387566360822e-13,correct
0,0,8.963328596805641e-15,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
0,0,3.5133266755021495e-14,correct
1,1,0.9999187223734336,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999223944441665,correct
1,1,0.99999846446499,correct
1,1,0.9999223944441665,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
0,0,7.292387566360822e-13,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999223944441665,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999999999947606,correct
1,1,0.9999223944441665,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,0.9999309976791839,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.999992408699583,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
0,0,7.604489667180798e-10,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999223944441665,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
0,0,2.6136314377918397e-06,correct
0,0,7.604489667180798e-10,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
0,0,2.6136314377918397e-06,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9780898045147501,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999223944441665,correct
1,1,1.0,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
0,0,7.604489667180798e-10,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
0,0,1.430385268768979e-17,correct
1,1,0.99999846446499,correct
1,1,0.9999223944441665,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
0,0,8.752552281312303e-13,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
0,0,3.873468280918681e-07,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
0,0,6.332424588451647e-13,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.9999309976791839,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
0,0,7.604489667180798e-10,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,0.9999999999878664,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.999992408699583,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999309976791839,correct
1,1,0.9999223944441665,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.999992408699583,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
0,0,2.6982467470418123e-14,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999187223734336,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.9999688154626946,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999286386304579,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.9999187223734336,correct
1,1,0.9999688154626946,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
0,0,3.873468280918681e-07,correct
0,0,7.604489667180798e-10,correct
1,1,0.999992408699583,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
0,0,7.604489667180798e-10,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999223944441665,correct
1,1,0.99999846446499,correct
1,1,0.999992408699583,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9678381776225733,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.9999223944441665,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,0.99999846446499,correct
1,1,0.9999223944441665,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,1.0,correct
1,1,0.99999846446499,correct
1,1,1.0,correct
1,1,0.9999309976791839,correct
1,1,0.9999286386304579,correct
